"code","excluded","topic","type","delivery","level","hasOnDemand","onDemandUrl","captionFileLink","ogImage","title","oneliner","tags","speakers","start"
"OD831","True","Agents & apps","Pre-recorded","Online","","True","https://medius.microsoft.com/Embed/video-nc/ef7a1be3-ce2b-4442-9a91-3bc3e7eeb991","https://medius.microsoft.com/video/asset/Transcript/ef7a1be3-ce2b-4442-9a91-3bc3e7eeb991","https://medius.microsoft.com/video/asset/Thumbnail/ef7a1be3-ce2b-4442-9a91-3bc3e7eeb991","Govern AI models, tools, and agents with Azure API Management","AI workloads don’t behave like traditional APIs.","Azure|Security|API|Governance|Tracing|Guardrails|Production Systems","Mike Budzynski, Anish Tallapureddy",
"OD859","False","Windows","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/6a1ba2ff-a8c8-43cd-b0ee-67adf02eb6bb","https://medius.microsoft.com/video/asset/Transcript/6a1ba2ff-a8c8-43cd-b0ee-67adf02eb6bb","https://medius.microsoft.com/video/asset/Thumbnail/6a1ba2ff-a8c8-43cd-b0ee-67adf02eb6bb","Hardening Windows: Security Foundations Developers Can Build On","Security assumptions are changing faster than most apps are built to handle.","Windows Security|Platform Security|Post Quantum Cryptography|NTLM Deprecation|Kerberos Authentication|Driver Trust Policy|Attack Surface Reduction","Jason Fisher, Jordan Geurten, Mariam Gewida, Jeffrey Sutherland",
"OD828","False","Cloud platform & data","Pre-recorded","Online","","True","https://medius.microsoft.com/Embed/video-nc/928b0d8e-af20-4b87-a5b6-8becc44e2911","https://medius.microsoft.com/video/asset/Transcript/928b0d8e-af20-4b87-a5b6-8becc44e2911","https://medius.microsoft.com/video/asset/Thumbnail/928b0d8e-af20-4b87-a5b6-8becc44e2911","Latest Cobalt VMs and Azure Boost enhancements​","<p><strong>Introduction and Overview of Azure Cobalt:</strong> The video begins with Amar Dhamdhere introducing himself as a Project Manager from the Azure C...","","Amar Dhamdhere, Niko Pamboukas",
"ODSP930","False","Developer tools & frameworks","Pre-recorded","Online","(100) Foundational","True","https://medius.microsoft.com/Embed/video-nc/b7bed6bb-96e2-4d0c-a4fe-463201985e85","https://medius.microsoft.com/video/asset/Transcript/b7bed6bb-96e2-4d0c-a4fe-463201985e85","https://medius.microsoft.com/video/asset/Thumbnail/b7bed6bb-96e2-4d0c-a4fe-463201985e85","Low-latency AI for developer workflows","Developer experience leaders from Cerebras and OpenAI show how low-latency inference changes coding agents, voice-driven workflows, slide generation, and wor...","AI|Agents|Developer|GitHub Copilot|VS Code|DevTools|Dev Tools","",
"OD849","False","Agents & apps","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/961026f5-a22a-4c0f-a9cb-80b962beb540","https://medius.microsoft.com/video/asset/Transcript/961026f5-a22a-4c0f-a9cb-80b962beb540","https://medius.microsoft.com/video/asset/Thumbnail/961026f5-a22a-4c0f-a9cb-80b962beb540","Microsoft Dataverse plugin: unleashing coding agents on the enterprise","<p><strong>Introduction and Purpose:</strong> The session opens with hosts Kent Weare and Suyash Kshirsagar welcoming viewers to ""Talk to Your Terminal Using...","Agents|Developer|GitHub Copilot|Visual Studio Code|MCP|Data|App Developers|GitHub Copilot CLI|DevTools|Developer Technologies|Developer Frameworks|Developer Languages","Suyash Kshirsagar, Kent Weare",
"ODSP938","False","Developer tools & frameworks|Cloud platform & data","Pre-recorded","Online","","True","https://medius.microsoft.com/Embed/video-nc/374e6618-f291-4b4a-8e63-fe07d8bf854a","https://medius.microsoft.com/video/asset/Transcript/374e6618-f291-4b4a-8e63-fe07d8bf854a","https://medius.microsoft.com/video/asset/Thumbnail/374e6618-f291-4b4a-8e63-fe07d8bf854a","Mitigate software supply chain risks in Github Actions","<p><strong>Introduction and Overview:</strong> At <a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a>, Erika Heidi, Staff DevRel Engineer at C...","","Erika Heidi",
"OD801","False","Developer tools & frameworks","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/d14b3177-b1c2-481c-9094-4fe12dc84b75","https://medius.microsoft.com/video/asset/Transcript/d14b3177-b1c2-481c-9094-4fe12dc84b75","https://medius.microsoft.com/video/asset/Thumbnail/d14b3177-b1c2-481c-9094-4fe12dc84b75","Modernize intelligent apps and agents with .NET that scale as you grow","<p><strong>Introduction and Session Overview:</strong> The session begins with Andrew Westgarth welcoming viewers to the presentation on modernizing intellig...","","Gaurav Seth, Andrew Westgarth",
"ODSP907","False","Agents & apps","Pre-recorded","Online","(100) Foundational","True","https://medius.microsoft.com/Embed/video-nc/7326ca8e-1c9d-4823-a760-6bb36d6212e0","https://medius.microsoft.com/video/asset/Transcript/7326ca8e-1c9d-4823-a760-6bb36d6212e0","https://medius.microsoft.com/video/asset/Thumbnail/7326ca8e-1c9d-4823-a760-6bb36d6212e0","Monitor GenAI applications beyond golden signals","<p><strong>Introduction to GenAI Monitoring:</strong> The video begins with a welcome to ""Beyond Golden Signals: Monitoring in the Age of Generative AI"" <a c...","AI|Automation|Azure|Azure Monitor|Cost Management|Platform Engineering|Semantic Kernel|Vector Embeddings|Agents|Developer|Microsoft Foundry|MCP|AI Toolkit|Agent Observability|Containment|Agentic Security|Skills|Claws|Openclaw|Agentic SDLC|Dev Tools","",
"ODSP919","False","Agents & apps","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/8e64f47d-7993-47ae-a196-8100b99f5183","https://medius.microsoft.com/video/asset/Transcript/8e64f47d-7993-47ae-a196-8100b99f5183","https://medius.microsoft.com/video/asset/Thumbnail/8e64f47d-7993-47ae-a196-8100b99f5183","Move from data to intelligence with Oracle MCP and Microsoft IQ","Make the leap from disconnected data to intelligent, AI-driven workflows by combining Oracle managed MCP Servers with Microsoft IQ.","AI|API|Agents|MCP|Data|App Integration","Ram Kakani, Jeff Smith",
"ODSP900","False","Developer tools & frameworks","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/96f9277a-f0b3-4e0c-8d91-55c4b9785084","https://medius.microsoft.com/video/asset/Transcript/96f9277a-f0b3-4e0c-8d91-55c4b9785084","https://medius.microsoft.com/video/asset/Thumbnail/96f9277a-f0b3-4e0c-8d91-55c4b9785084","Performance tuning on Cobalt with Arm Performix​","<p><strong>Introduction and Context:</strong> At the start of the video (<a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a>), David Haikney, ...","Automation|Azure|Compute|Developer|GitHub Copilot|Local AI|MCP|OSS|App Developers|ISV","David Haikney",
"OD852","False","Windows","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/7e2216bc-3d48-414f-8eb9-c647759df0be","https://medius.microsoft.com/video/asset/Transcript/7e2216bc-3d48-414f-8eb9-c647759df0be","https://medius.microsoft.com/video/asset/Thumbnail/7e2216bc-3d48-414f-8eb9-c647759df0be","Powering enterprise-grade AI agents with Windows 365 for Agents","Effective AI agents need GUI automation, legacy apps, or authenticated browser sessions with enterprise-grade security.","Windows 365|Windows|Windows 365 for Agents|Agents on Windows","Joydeep Mukherjee, Sam Shapiro",
"OD813","False","Cloud platform & data","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/5e254e05-5173-4c48-8d44-cef28b28b5c5","https://medius.microsoft.com/video/asset/Transcript/5e254e05-5173-4c48-8d44-cef28b28b5c5","https://mediastream.microsoft.com/Build2026/V1/itse/1775693113266001Cpiu_20260603024843614.avif","Powering modern data analytics in Fabric Data Warehouse","Developers are building interactive, AI‑driven analytics workflows, but the data layer often can’t keep up.","Microsoft Fabric|CP&D|Data","Rakesh Krishnan",
"OD811","False","Cloud platform & data","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/4b833a99-c06b-4edf-b6a8-5063fc488c92","https://medius.microsoft.com/video/asset/Transcript/4b833a99-c06b-4edf-b6a8-5063fc488c92","https://medius.microsoft.com/video/asset/Thumbnail/4b833a99-c06b-4edf-b6a8-5063fc488c92","Powering the next AI frontier with a unified data platform","<p><strong>Introduction and Fabric Overview:</strong> At <a class=""medius-aisummary"" data-starttime=""00:00:03"">00:00:03</a>, Amir Netz, CTO of Microsoft Fabr...","Linux|Microsoft Fabric|CP&D|Data","Amir Netz, Eren Orbey",
"OD819","False","Cloud platform & data","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/af42f4ba-68b0-4022-a283-f6db86482755","https://medius.microsoft.com/video/asset/Transcript/af42f4ba-68b0-4022-a283-f6db86482755","https://medius.microsoft.com/video/asset/Thumbnail/af42f4ba-68b0-4022-a283-f6db86482755","Real-Time Intelligence: Building event-driven AI apps and agents","Join this session to see how Microsoft Fabric Real‑Time Intelligence helps developers build event‑driven AI apps and autonomous agents that respond to live d...","Microsoft Fabric|CP&D|Data","Arindam Chatterjee, Tessa Kloster, Anshul Sharma",
"ODSP915","False","Agents & apps","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/95943165-d73d-4156-8561-753ad666eb99","https://medius.microsoft.com/video/asset/Transcript/95943165-d73d-4156-8561-753ad666eb99","https://medius.microsoft.com/video/asset/Thumbnail/95943165-d73d-4156-8561-753ad666eb99","Resolve support cases with multi-agent workflows","<p><strong>Introduction and Objective:</strong> The video begins with Carlos and Sharon from Red Hat greeting viewers <a class=""medius-aisummary"" data-startt...","AI|Azure|Observability|Platform Engineering|Vector Embeddings|Agents|Developer|MCP|Data|OSS|App Developers|ISV|Open Ecosystem|Agentic Security","Carlos Camacho",
"ODSP914","False","Working with models","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/a7be3cd5-4bb1-448a-b4fa-ee62f93aad47","https://medius.microsoft.com/video/asset/Transcript/a7be3cd5-4bb1-448a-b4fa-ee62f93aad47","https://medius.microsoft.com/video/asset/Thumbnail/a7be3cd5-4bb1-448a-b4fa-ee62f93aad47","Run AI at scale with Ray + Kubernetes using Anyscale on Azure","In this session see how to build multimodal data pipelines, train and fine-tune models, and deploy them as inference services, all without managing infrastru...","AI|Azure|Cost Management|Observability|Platform Engineering|Reliability|Resiliency|Security|Compute|Platform|Vector Embeddings|Agents|Developer|Azure Kubernetes Service (AKS)​​|Python|PyTorch|Microsoft for Startups|AKS|Data|Scaling|DevTools|Dev Tools|Development pipeline|Production Systems","Daniel Arrizza, Katarina Stanley",
"ODSP928","False","Developer tools & frameworks","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/87ba3ffc-a093-4698-849e-3a79fc894ccd","https://medius.microsoft.com/video/asset/Transcript/87ba3ffc-a093-4698-849e-3a79fc894ccd","https://medius.microsoft.com/video/asset/Thumbnail/87ba3ffc-a093-4698-849e-3a79fc894ccd","Run AI SREs without burning token budgets","<p><strong>Introduction and Context:</strong> At the beginning of the video (<a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a>–<a class=""med...","AI|Observability|Outages|Platform Engineering|Reliability|Resiliency|Platform|Agents|Production Systems","Natan Yellin",
"OD829","False","Cloud platform & data","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/05a745d2-c8f6-4437-9369-3e3b51f2ecc7","https://medius.microsoft.com/video/asset/Transcript/05a745d2-c8f6-4437-9369-3e3b51f2ecc7","https://medius.microsoft.com/video/asset/Thumbnail/05a745d2-c8f6-4437-9369-3e3b51f2ecc7","Safeguard data across you apps and agents development cycle","Developers ship fast—but AI apps can overshare data and create compliance risks.","Security","Arpitha Dhanapathi",
"OD824","False","Cloud platform & data","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/4610847f-3c55-4710-af17-90eaee6d192e","https://medius.microsoft.com/video/asset/Transcript/4610847f-3c55-4710-af17-90eaee6d192e","https://medius.microsoft.com/video/asset/Thumbnail/4610847f-3c55-4710-af17-90eaee6d192e","Scalable Applications Without Polyglot tax: Azure SQL Hyperscale","<p><strong>Introduction and the Problem of Polyglot Tax:</strong> The talk begins with Aditya, a product manager from Azure SQL, greeting the audience and se...","Azure SQL Hyperscale|CP&D|Data","",
"OD816","False","Cloud platform & data","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/176dd97c-df23-490c-8ef0-b8ae125c5792","https://medius.microsoft.com/video/asset/Transcript/176dd97c-df23-490c-8ef0-b8ae125c5792","https://mediastream.microsoft.com/Build2026/V1/itse/1775693187955001xtRb_20260603024851636.avif","Securing, scaling, and sustaining your data estate in Microsoft Fabric","As GenAI adoption accelerates, developers and admins alike need control over governance, capacity, and security.","Microsoft Fabric|CP&D|Data","Kim Manis",
"OD853","False","Windows","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/eaa729a7-8374-4730-91ec-695dd408faeb","https://medius.microsoft.com/video/asset/Transcript/eaa729a7-8374-4730-91ec-695dd408faeb","https://medius.microsoft.com/video/asset/Thumbnail/eaa729a7-8374-4730-91ec-695dd408faeb","Security for AI and Agent Augmented Coding on Windows","AI agents create new opportunities for Windows developers to help users do more with less effort.","Security|Windows|Agents on Windows|Agent Observability|Containment","Klorida Miraj, Nazmus Sakib",
"OD841","False","Responsible AI","Pre-recorded","Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/4851ca31-b4e6-4830-9a88-d47365be3bc2","https://medius.microsoft.com/video/asset/Transcript/4851ca31-b4e6-4830-9a88-d47365be3bc2","https://medius.microsoft.com/video/asset/Thumbnail/4851ca31-b4e6-4830-9a88-d47365be3bc2","Ship fast, stay secure: from code to runtime","You write the code. You own the pipeline.","Security|GitHub Advanced Security|Responsible AI|DevSecOps","James Brotsos",
"ODSP932","False","Developer tools & frameworks","Pre-recorded","Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/0f705703-0b2f-42ca-871e-a21648b9f954","https://medius.microsoft.com/video/asset/Transcript/0f705703-0b2f-42ca-871e-a21648b9f954","https://medius.microsoft.com/video/asset/Thumbnail/0f705703-0b2f-42ca-871e-a21648b9f954","Ship safer code from your IDE with Aikido","<p><strong>Introduction and Purpose:</strong> Simon from Aikido opens the video by introducing himself and explaining the topic of the demonstration — the Ai...","AI|Resiliency|Security|.NET|Developer|Visual Studio Code|Community|VS Code|App Developers|Platform Security|Secure App Development|Attack Surface Reduction|DevTools|Agentic Security|Developer Technologies|Dev Tools|DevSecOps","",
